allegro_E,allegro_F,vasp_E,vasp_F
-1119.1217709557668,0.16095475295010978,-1115.68392724,0.06300053044221136
-1119.1269416581154,0.1464861211732384,-1115.54744672,0.13304980359624738
-1119.1369708791062,0.11800756261684114,-1115.96564426,0.07203567403724352
-1119.151232056566,0.0829313649780709,-1115.96560646,0.07080922585369791
-1119.1687878640075,0.06808111557843408,-1115.96559079,0.07075858625636891
-1119.188450194924,0.05789664009662216,-1115.96559836,0.07056764603555939
-1119.2090059192094,0.10002068713852401,-1115.96559794,0.07040014200269769
-1119.2296415338276,0.14480420191972013,-1115.96560597,0.07082681644687978
-1119.252438699537,0.1545425438948422,-1115.96560468,0.07066148417631772
-1119.2780157936668,0.10784155589803535,-1115.96887439,0.05207593725512773
-1119.3069963299647,0.07684350696781728,-1115.97173915,0.02660723053983635
-1119.3396504786597,0.10169623560597993,-1115.97202619,0.030206438750703467
-1119.3758679002174,0.1601299447400808,-1115.97337602,0.022247988942823576
-1119.4135480535165,0.12336014249867357,-1115.9743063,0.020912860062650446
-1119.4476990785852,0.056307214256973895,-1115.97453162,0.03326310409447681
-1119.4759744955754,0.12392136574467572,-1115.97465369,0.026202894992729334
-1119.5000846109224,0.09983949677802968,-1115.97479485,0.013391866262773087
-1119.5104388567438,0.0682138613079499,-1115.97485423,0.021440530707051073
-1119.5113247918193,0.053568683220202855,-1115.97487756,0.016840027494039313
-1119.5126649189265,0.03291304729530603,,
-1119.5138745471236,0.017959955273853512,,
-1119.5145930158956,0.03586619032122627,,
-1119.5149108337341,0.053802636088728525,,
-1119.5151471311392,0.05487454428445982,,
-1119.515457062787,0.04074317105155267,,
-1119.515795211264,0.014648367504226314,,
-1119.5159597593395,0.017594038989383744,,
-1119.5159951966752,0.01633609947135508,,
-1119.5160609487339,0.013905370374281769,,
-1119.51614772028,0.011357923790257417,,
-1119.5162437835854,0.00897728349939499,,
-1119.516337197887,0.0062727176904109,,
-1119.5164181086907,0.00462375544406312,,
-1119.5164806928967,0.006830813058521207,,
-1119.5165275877907,0.008829681320835291,,
-1119.516557275105,0.009403869448526635,,
-1119.5165729778096,0.007616729735406707,,
-1119.516581045617,0.006330769249560522,,
-1119.5165840030309,0.006231282030401313,,
-1119.5165897453803,0.00603420284357077,,
-1119.5165979424328,0.005743395352070589,,
-1119.5166081348168,0.0053647452476367485,,
-1119.516619774393,0.00490621936207639,,
-1119.5166322731789,0.004377962731759271,,
-1119.5166450569302,0.0037924723593303965,,
-1119.5166589115656,0.003242157284079971,,
-1119.5166732608486,0.002676227854411643,,
-1119.516687477712,0.001996601894230086,,
-1119.5167011553413,0.0017141221008795209,,
-1119.5167144729298,0.0020185326439627854,,
