allegro_E,allegro_F,vasp_E,vasp_F
-1106.7807878683252,0.4709868913108782,-1105.63765926,1.2247856779935011
-1106.815987887905,0.4265189633807053,-1106.6942847,0.7439053070149453
-1106.8814129475309,0.3462531140893224,-1106.7128542,0.7079818187729117
-1106.9679256553814,0.26741179209815996,-1107.47971778,0.4618449025430507
-1107.0640639442552,0.21413039407500564,-1107.67752429,0.46117728289780274
-1107.158199294839,0.15417283428373887,-1107.67925697,0.44131610747512945
-1107.2414124375964,0.14384512534232397,-1107.77958357,0.2881885907613277
-1107.310925636342,0.2071103679975165,-1107.87646856,0.23063429528584858
-1107.3774732894435,0.24931851216220008,-1107.88547629,0.23234632606951203
-1107.4503046776827,0.2767137679320265,-1107.92863813,0.19652386293272378
-1107.540721371152,0.22413035116640048,-1107.93105094,0.20346495556974914
-1107.6546563996499,0.2097191171211498,-1107.96952994,0.13430106479845944
-1107.7923799468467,0.1770046184588191,-1107.97646991,0.12631819364208785
-1107.9387908177098,0.16520113785259705,-1107.97680814,0.12472217432357408
-1108.0860497346084,0.17271155816605888,-1107.98861649,0.10867841278745287
-1108.2320979457215,0.13036993865538335,-1107.99146999,0.10196908839937718
-1108.3775734173182,0.1462917512486358,-1107.99921419,0.09516270026118427
-1108.5258863114414,0.14784515366849313,-1108.00323715,0.09051382516499897
-1108.6801365209667,0.1491326235330197,-1108.00495634,0.08659542619561382
-1108.8413822432738,0.1582173147906541,-1108.00522433,0.08772750137214669
-1109.0084459461398,0.14463660333569606,-1108.00870627,0.07486570741000181
-1109.1788709336302,0.1179468898857198,-1108.01490758,0.04651900423482858
-1109.3505783063692,0.09169497733054063,-1108.01558707,0.06100403807126214
-1109.522407959184,0.10409039033245428,-1108.01856028,0.03581488883132265
-1109.693766164161,0.10735869078216645,-1108.01854813,0.03668028698088389
-1109.8629539348276,0.09674114065703461,-1108.02060403,0.022957991680458464
-1110.0265850531491,0.0768908697557783,-1108.02111325,0.03950087655989421
-1110.1811406372444,0.07353043284263454,-1108.02201114,0.017819607571436583
-1110.3250255521277,0.08990255688560694,-1108.02224572,0.01579973268761215
-1110.4597892821985,0.09599850863091008,-1108.02243248,0.019862176668230497
-1110.588866350194,0.11939797854352281,-1108.02265577,0.02767100023490297
-1110.713722126668,0.10352174909819781,-1108.02259377,0.031659556550905764
-1110.8313918513072,0.07454715561026959,-1108.02285628,0.019443822823714475
-1110.937347781339,0.059754867586262826,-1108.02326038,0.01863185822724078
-1111.0280256175756,0.06627280190985926,-1108.02344671,0.007516138237153438
-1111.1016646992505,0.0655359702946468,-1108.02366417,0.0159536353850776
-1111.1590399081515,0.05655920291172791,-1108.02364984,0.011842956472097666
-1111.2025481739593,0.07180384713939131,-1108.02365265,0.011898181457685035
-1111.2327319847222,0.06423893670846108,-1108.02372057,0.0052835401957399735
-1111.2454265609445,0.0467488063899356,-1108.02373969,0.0041769753410811515
-1111.2416586147674,0.08366089796214132,-1108.02382509,0.003218619579882034
-1111.2485869248721,0.02004389874324961,-1108.02382507,0.003579173787342548
-1111.2458176995297,0.06330312532980222,,
-1111.2471015593205,0.049731733993564245,,
-1111.2486659448728,0.027747649180170683,,
-1111.2492681156589,0.011052369631448178,,
-1111.2492668294437,0.010381126206571804,,
-1111.2492725445043,0.009077411976290767,,
