allegro_E,allegro_F,vasp_E,vasp_F
-1109.0703299554264,2.225664913952423,-1105.63765926,1.2247856779935011
-1109.950031873393,1.8007494128317727,-1106.6942847,0.7439053070149453
-1110.9176591973446,0.9433741543365833,-1106.7128542,0.7079818187729117
-1111.3299769084647,0.3075850261863479,-1107.47971778,0.4618449025430507
-1111.4991955579296,0.2274800056830193,-1107.67752429,0.46117728289780274
-1111.531538316741,0.5399058886798948,-1107.67925697,0.44131610747512945
-1111.5414734343933,0.5114701564172244,-1107.77958357,0.2881885907613277
-1111.5594514261963,0.45807275426759547,-1107.87646856,0.23063429528584858
-1111.582316411924,0.3864129465034176,-1107.88547629,0.23234632606951203
-1111.6066444719913,0.30565811138252774,-1107.92863813,0.19652386293272378
-1111.6297025935053,0.2260317238964617,-1107.93105094,0.20346495556974914
-1111.650023480268,0.19108207034402516,-1107.96952994,0.13430106479845944
-1111.667455247738,0.16887780169157435,-1107.97646991,0.12631819364208785
-1111.6842600332116,0.1641802822603322,-1107.97680814,0.12472217432357408
-1111.701378918885,0.16374895850823643,-1107.98861649,0.10867841278745287
-1111.7199987037347,0.15938083913653317,-1107.99146999,0.10196908839937718
-1111.7407222126005,0.14826518033087885,-1107.99921419,0.09516270026118427
-1111.7626815111978,0.14533301052139808,-1108.00323715,0.09051382516499897
-1111.7830738446141,0.16211698655071652,-1108.00495634,0.08659542619561382
-1111.7986588715326,0.16394382566631008,-1108.00522433,0.08772750137214669
-1111.8100112178095,0.1735555990321217,-1108.00870627,0.07486570741000181
-1111.8229564792282,0.1570484118379924,-1108.01490758,0.04651900423482858
-1111.84234432827,0.13781977371582177,-1108.01558707,0.06100403807126214
-1111.8657497060938,0.14118494072603227,-1108.01856028,0.03581488883132265
-1111.8867756710722,0.15649272279196305,-1108.01854813,0.03668028698088389
-1111.9021377796284,0.11937691101397421,-1108.02060403,0.022957991680458464
-1111.9128981339836,0.1103331385450332,-1108.02111325,0.03950087655989421
-1111.9220963245275,0.11129795385572601,-1108.02201114,0.017819607571436583
-1111.9302996949532,0.08959430041008756,-1108.02224572,0.01579973268761215
-1111.9329372390887,0.08310382770248165,-1108.02243248,0.019862176668230497
-1111.9375121954026,0.07120952469199644,-1108.02265577,0.02767100023490297
-1111.9429177144614,0.05543357441718238,-1108.02259377,0.031659556550905764
-1111.9480275750875,0.03783025435832751,-1108.02285628,0.019443822823714475
-1111.9519879408942,0.03332037058504938,-1108.02326038,0.01863185822724078
-1111.954398753288,0.045303200289780486,-1108.02344671,0.007516138237153438
-1111.95541453761,0.04930575900712637,-1108.02366417,0.0159536353850776
-1111.9555801189867,0.043602993969241666,-1108.02364984,0.011842956472097666
-1111.955739537547,0.04193648060910415,-1108.02365265,0.011898181457685035
-1111.956038935419,0.03869837142097257,-1108.02372057,0.0052835401957399735
-1111.9564426998024,0.03407404238606352,-1108.02373969,0.0041769753410811515
-1111.9569049307277,0.028328908054948584,-1108.02382509,0.003218619579882034
-1111.9573768109267,0.022220975713033782,-1108.02382507,0.003579173787342548
-1111.9578141749969,0.018100840505507757,,
-1111.9581842330554,0.013934043921929144,,
-1111.9584955039293,0.011662232321167384,,
-1111.9587255491194,0.013846847431071634,,
-1111.9588825620845,0.017083490622438205,,
-1111.9590071001871,0.017664915021167484,,
-1111.9591536709397,0.016116118982261184,,
-1111.9593669948074,0.01619161268773361,,
-1111.9596623167674,0.013723032018265982,,
-1111.960016416804,0.014499138251687018,,
-1111.9603796837962,0.014199087364394885,,
-1111.9607099291102,0.01291336234835369,,
-1111.9609940490573,0.011585525975880785,,
-1111.9612324190102,0.011123173935653246,,
-1111.9614446157766,0.014826787056729544,,
-1111.9616885959008,0.010464502089374907,,
-1111.9619611527737,0.008917844082563542,,
