allegro_E,allegro_F,vasp_E,vasp_F
-1107.9422443616613,0.4720931059298477,-1104.10373349,0.4961752217442947
-1107.9637998120295,0.4380079176863044,-1104.20368468,0.34265350535198086
-1108.000644551738,0.3783906280932813,-1104.30942947,0.33939219437252827
-1108.0438264231434,0.305926865057223,-1104.37806057,0.3161729477690968
-1108.0856198889812,0.2296382838003974,-1104.43664851,0.28252721559878086
-1108.120830524496,0.19303381734727898,-1104.49879053,0.11461739394175738
-1108.1461276112113,0.1755395335641454,-1104.50334822,0.07946154356039153
-1108.1608317774492,0.1918100817107595,-1104.51106066,0.054426266140531816
-1108.1696028238641,0.20851810602176601,-1104.51181615,0.046352398513992775
-1108.179169777979,0.2183497073235749,-1104.51434064,0.04041837678581365
-1108.1942903931854,0.21792950388979654,-1104.5147179,0.03873308814179422
-1108.2101909586106,0.17812318069120042,-1104.51598414,0.03248768460509305
-1108.216599806241,0.1962748223885108,-1104.51643506,0.04409009926275966
-1108.218468201208,0.1898079983237933,-1104.51733214,0.025445724886510895
-1108.2219245437354,0.1773432857752829,-1104.51819375,0.029318387847901868
-1108.2264759503516,0.15974974314527687,-1104.51906741,0.00906736996046814
-1108.2315295535304,0.13817711801348756,,
-1108.2365132640402,0.1139143097681261,,
-1108.2409730897277,0.09935355033937825,,
-1108.2446314575861,0.09578966611555616,,
-1108.2476423936123,0.09170912813378235,,
-1108.2498460132322,0.08654384093168112,,
-1108.251304918883,0.07958632631654444,,
-1108.2522674499237,0.07027392866917424,,
-1108.2530453429897,0.05832508142579551,,
-1108.2538971197507,0.06865227349203046,,
-1108.2549478476474,0.07137324765196729,,
-1108.25613405906,0.06469655407083709,,
-1108.2571751101445,0.05045904038069974,,
-1108.2574223138995,0.04893358066267413,,
-1108.2578806560425,0.04600090409542141,,
-1108.2584859073788,0.043078439515847895,,
-1108.2591594113142,0.039478716136269666,,
-1108.2598240470577,0.035047761137912976,,
-1108.2604184242243,0.02982598756575517,,
-1108.2609058589317,0.02388314364309245,,
-1108.2613069164142,0.016650994119675116,,
-1108.2615917659907,0.013585272226529232,,
-1108.2617418210207,0.014717163544331491,,
-1108.2617525619837,0.016341237723153445,,
-1108.2617641718598,0.016251306287729177,,
-1108.2617866647608,0.016073010320308043,,
-1108.261818647101,0.01580937003357299,,
-1108.2618581752688,0.015464680993267836,,
-1108.2619029202235,0.015044270722368159,,
-1108.2619503668661,0.01455419973995714,,
-1108.2619980322736,0.014000939020871657,,
-1108.262048292519,0.013323951633490837,,
-1108.2620980545116,0.012507904422952939,,
-1108.2621437333341,0.01154028434444464,,
-1108.2621823776624,0.010418142641116457,,
-1108.2622133033292,0.009161165570128036,,
