allegro_E,allegro_F,vasp_E,vasp_F
-1103.7308401259247,0.367351270290393,-1104.10373349,0.4961752217442947
-1103.7452370482195,0.3429588825262561,-1104.20368468,0.34265350535198086
-1103.7704740858157,0.2961032627692062,-1104.30942947,0.33939219437252827
-1103.8005787375105,0.24724016381355876,-1104.37806057,0.3161729477690968
-1103.8288806189257,0.1956417988187623,-1104.43664851,0.28252721559878086
-1103.8499457337834,0.13598167695334495,-1104.49879053,0.11461739394175738
-1103.8608034330832,0.08022214362352983,-1104.50334822,0.07946154356039153
-1103.8615413283062,0.10333527797993723,-1104.51106066,0.054426266140531816
-1103.8617930859943,0.10069051180187875,-1104.51181615,0.046352398513992775
-1103.8622932018147,0.09548071932463562,-1104.51434064,0.04041837678581365
-1103.862956948164,0.08786129010785336,-1104.5147179,0.03873308814179422
-1103.8637358206424,0.07805895591959217,-1104.51598414,0.03248768460509305
-1103.86455235856,0.06637757316480257,-1104.51643506,0.04409009926275966
-1103.8653347991253,0.05408354455345909,-1104.51733214,0.025445724886510895
-1103.8659924795243,0.041176040609627845,-1104.51819375,0.029318387847901868
-1103.8665366513624,0.027137126049276643,-1104.51906741,0.00906736996046814
-1103.8668441510354,0.02023506696155397,,
-1103.8668924931335,0.025033013451016713,,
-1103.8669063600737,0.024617954125472616,,
-1103.8669102055715,0.02379609629000136,,
-1103.8669288275844,0.022581662553876097,,
-1103.8669490240868,0.020995511749468364,,
-1103.8669700885464,0.019068589732635047,,
-1103.8670077934175,0.01683549192257231,,
-1103.8670444639945,0.014346663119977066,,
-1103.8670652976443,0.011353821677618895,,
-1103.8670910797089,0.007865811282796991,,
