allegro_E,allegro_F,vasp_E,vasp_F
-1111.903532493352,1.85024808778274,-1115.68392724,0.06300053044221136
-1112.0005837270207,1.638480785307847,-1115.54744672,0.13304980359624738
-1112.1608779557791,1.2586147562393866,-1115.96564426,0.07203567403724352
-1112.3355896148278,0.8055363441541141,-1115.96560646,0.07080922585369791
-1112.4869772869756,0.4341475879764994,-1115.96559079,0.07075858625636891
-1112.6032153722967,0.3588098545969914,-1115.96559836,0.07056764603555939
-1112.6923653437707,0.31815809387750715,-1115.96559794,0.07040014200269769
-1112.7688693588277,0.30757392859519134,-1115.96560597,0.07082681644687978
-1112.8542594000658,0.322838348885774,-1115.96560468,0.07066148417631772
-1112.9593780346681,0.3589478645948792,-1115.96887439,0.05207593725512773
-1113.0836202304858,0.4174204420225872,-1115.97173915,0.02660723053983635
-1113.2075241893294,0.43123894777469324,-1115.97202619,0.030206438750703467
-1113.314367625222,0.5300358274575672,-1115.97337602,0.022247988942823576
-1113.4395270389855,0.6420938091993723,-1115.9743063,0.020912860062650446
-1113.6073900923898,0.5370941547003517,-1115.97453162,0.03326310409447681
-1113.7814659468524,0.3100196054642638,-1115.97465369,0.026202894992729334
-1113.926939105742,0.2971610044865894,-1115.97479485,0.013391866262773087
-1114.0580513995092,0.27824132940509233,-1115.97485423,0.021440530707051073
-1114.2025095388885,0.22001433531999534,-1115.97487756,0.016840027494039313
-1114.358247148787,0.21122761204592333,,
-1114.5050074053627,0.15899049876140092,,
-1114.637270134144,0.1998208342466296,,
-1114.7636448553712,0.23439252006763509,,
-1114.8857883807152,0.16216894317436928,,
-1114.9977411387868,0.16043830019366592,,
-1115.0984687829919,0.14619358672698157,,
-1115.188801316826,0.2020394079871082,,
-1115.26324931553,0.12395908636959355,,
-1115.3224900931432,0.12016634904123517,,
-1115.3736336893085,0.11150749139639031,,
-1115.405908627893,0.08892030505217986,,
-1115.4146182131292,0.1448739303538505,,
-1115.3848522056142,0.28717842648672504,,
-1115.4266231235183,0.04947615117412163,,
-1115.4009419197084,0.28227957498194545,,
-1115.4119305652907,0.21402606602797228,,
-1115.4246326292932,0.09631058601434674,,
-1115.4284729351552,0.03936274700291901,,
-1115.4285377862584,0.037083588116863714,,
-1115.4286208364133,0.03265744936520098,,
-1115.4287338482259,0.026342404590268584,,
-1115.4288470267356,0.018525326730992633,,
-1115.428945345575,0.009727287070462212,,
-1115.4290153409888,0.002024154640036825,,
-1115.429051592316,0.007615411473142829,,
-1115.4290846659803,0.014766333485217773,,
-1115.4291186232786,0.019706662256713955,,
-1115.4291853962745,0.02152099588487065,,
-1115.429305473509,0.019465133314114764,,
-1115.4294867245824,0.013202479402066558,,
-1115.4296724514475,0.003303582350883862,,
-1115.4298393316565,0.007630396482114311,,
-1115.430026006625,0.014806435653384185,,
-1115.4302687354952,0.014410414780105182,,
-1115.4305987870014,0.00528482072427457,,
-1115.4309047151314,0.008109867008961862,,
-1115.4312429244517,0.013348831469626215,,
-1115.431677624171,0.003884404597457222,,
-1115.4320897741823,0.011813623187397407,,
-1115.432550607713,0.008276590145229743,,
-1115.4329924653684,0.012968729448081539,,
-1115.4334406148646,0.004888250034671267,,
